@relation CityBeatEvents
@attribute AvgCaptionLen real
@attribute stat_StdPhotoDis real
@attribute AvgPhotoDis real
@attribute MeanPhotoDisbyCap real
@attribute CaptionPercentage real
@attribute PredictedStd real
@attribute TopWordPopularity real
@attribute Zscore real
@attribute Entropy real
@attribute diff_AvgPhotoDis real
@attribute diff_TopWordPopularity real
@attribute diff_Entropy real
@attribute tfidf1 real
@attribute tfidf2 real
@attribute tfidf3 real
@attribute NumberOfHashtages1 real
@attribute NumberOfHashtages2 real
@attribute NumberOfHashtages3 real
@attribute NumberOfPhotsoContaingTopWord1 real
@attribute NumberOfPhotsoContaingTopWord2 real
@attribute NumberOfPhotsoContaingTopWord3 real
@attribute Top10PhotoLocationNameFreq real
@attribute ID string
@attribute label {1,-1}
@data
42.48 , 0.0963839120825 , 0.324460346495 , 7.49570690535 , 0.892857142857 , 1.91267015535 , 0.12 , 3.98082596282 , 2.73195344981 , -0.0603538298289 , 20.1105947933 , 0.183471593997 , 1.15350788809 , 0.435926856747 , 0.249501722788 , 1.0 , 1.0 , 1.0 , 5 , 3 , 2 , 0.6 , 51147e35c2a3754cfe668a2a , 1
47.4827586207 , 0.0782927880814 , 0.290604728921 , 7.43440465047 , 0.966666666667 , 3.04081811118 , 0.0574712643678 , 3.72305553992 , 2.85656164789 , 0.0307519087544 , 20.138475551 , 0.665608086707 , 0.397761340721 , 0.218907044667 , 0.215087692059 , 1.0 , 0.0 , 0.0 , 2 , 2 , 1 , 0.3 , 51147c43c2a3754cfe6687b5 , 1
42.28125 , 0.0639058418921 , 0.29827713779 , 7.54477754803 , 0.864864864865 , 2.35189042161 , 0.135416666667 , 4.24604537903 , 2.76858606749 , -0.0335659747831 , 18.7732109127 , 0.053714209877 , 0.946128361392 , 0.359656802759 , 0.326018730907 , 1.2 , 4.4 , 1.0 , 5 , 5 , 5 , 0.6 , 51147f9ac2a3754cfe668c31 , 1
52.972972973 , 0.0642726560919 , 0.25514320968 , 7.47807236374 , 0.90243902439 , 0.951286709564 , 0.108108108108 , 6.15304147896 , 2.56610806237 , 0.00468386394882 , 20.0146108845 , 0.230805764875 , 0.66981205733 , 0.571030445911 , 0.299697075089 , 1.125 , 1.25 , 1.375 , 8 , 8 , 8 , 0.4 , 51148bb8c2a3754cfe669bd6 , 1
44.4 , 0.0893683506394 , 0.315175923929 , 8.04826946321 , 0.909090909091 , 2.69705812532 , 0.1 , 3.76190156137 , 2.86406768073 , 0.000360912874396 , 21.017315108 , 0.745280595453 , 0.513893078104 , 0.365732624011 , 0.311877153485 , 0.5 , 1.5 , 1.5 , 2 , 2 , 2 , 0.2 , 51148f62c2a3754cfe66a1b7 , 1
41.4482758621 , 0.0747284956941 , 0.384233512104 , 7.90243826929 , 0.805555555556 , 10.7563783259 , 0.0804597701149 , 3.38904783661 , 2.50266001626 , 0.00432285692281 , 14.7861394858 , 0.15535249211 , 0.223573158355 , 0.186171483126 , 0.174066965724 , 3.0 , 0.6 , 0.6 , 9 , 5 , 5 , 1.1 , 5114783fc2a3754cfe668457 , 1
50.2857142857 , 0.0322195995207 , 0.0778920251281 , 6.77838464313 , 0.875 , 0.880226838511 , 0.380952380952 , 7.87438548496 , 2.69619904981 , -0.0951057540413 , 23.3915587914 , 0.0588235294118 , 2.5950949341 , 2.33532244686 , 0.891077581386 , 1.5 , 2.0 , 2.0 , 6 , 4 , 2 , 0.25 , 51148c29c2a3754cfe669ce4 , 1
44.6666666667 , 0.102032197706 , 0.248685332468 , 7.54913547015 , 0.9375 , 5.75981729468 , 0.0925925925926 , 4.54465599865 , 2.36613130675 , -0.0738117738495 , 15.5090719363 , 0.161478943806 , 0.538241912259 , 0.432859695951 , 0.40506072853 , 2.33333333333 , 2.7 , 1.11111111111 , 12 , 10 , 9 , 3.9 , 511479acc2a3754cfe668542 , 1
44.0416666667 , 0.087197407981 , 0.211424917278 , 7.3130103524 , 0.96 , 1.07558102931 , 0.208333333333 , 6.7012345227 , 2.47702497354 , -0.0812706416791 , 17.044777914 , 0.268195513013 , 1.34051858309 , 0.941626067467 , 0.778154525298 , 3.5 , 2.6 , 4.6 , 6 , 5 , 5 , 0.7 , 51148da1c2a3754cfe669ef9 , 1
63.4705882353 , 0.0702753391612 , 0.139891663967 , 8.13476058293 , 0.708333333333 , 3.18365976036 , 0.117647058824 , 3.54602109238 , 2.46882689331 , -0.178491187013 , 19.2808007889 , 0.495146969784 , 0.630832274394 , 0.535428719545 , 0.401901668623 , 0.5 , 16.5 , 1.0 , 2 , 2 , 2 , 0.4 , 511481bfc2a3754cfe668e85 , 1
45.8188976378 , 0.129717115063 , 0.326364362294 , 7.88384463153 , 0.788819875776 , 12.9266338537 , 0.110236220472 , 3.58333263299 , 1.90192560349 , -0.0709765298163 , 12.5785344232 , 0.245418627062 , 0.357364969654 , 0.270915039975 , 0.159354940723 , 2.35714285714 , 3.47368421053 , 3.1 , 28 , 19 , 10 , 5.9 , 511477f9c2a3754cfe66842f , 1
70.5882352941 , 0.0733416410226 , 0.244155704491 , 7.03075780443 , 1.0 , 1.51765030688 , 0.254901960784 , 4.7951185022 , 2.75700414072 , -0.13344767657 , 19.0381327329 , 0.174898798174 , 1.14580507752 , 0.996720722234 , 0.787569720426 , 4.4 , 4.75 , 4.75 , 5 , 4 , 4 , 0.1 , 51148d4fc2a3754cfe669e7a , 1
48.5454545455 , 0.105795973408 , 0.275551829828 , 7.40024773912 , 0.916666666667 , 1.92133431267 , 0.136363636364 , 4.21107073723 , 2.6524033021 , -0.0380146731989 , 20.0465315937 , 0.782513793873 , 0.625756969652 , 0.487461302941 , 0.283524684987 , 2.33333333333 , 0.666666666667 , 1.0 , 3 , 3 , 3 , 0.4 , 511480cac2a3754cfe668d9f , 1
42.0112359551 , 0.0659170879192 , 0.238014816847 , 7.94190511698 , 0.839622641509 , 2.8319719427 , 0.0524344569288 , 4.52012797173 , 2.70334964388 , -0.000937414208751 , 16.400487278 , 0.319694457911 , 0.199810498898 , 0.152183476583 , 0.126960818085 , 1.88888888889 , 0.75 , 2.125 , 9 , 8 , 8 , 1.0 , 51147b44c2a3754cfe6686c6 , 1
62.21875 , 0.0795676064682 , 0.269568183102 , 7.7268786758 , 0.864864864865 , 3.36120785656 , 0.135416666667 , 3.67669734871 , 2.79536169685 , -0.0244613263634 , 16.9023262443 , 0.263436692978 , 0.4495574504 , 0.419970483014 , 0.372729372303 , 2.6 , 4.0 , 3.25 , 5 , 4 , 4 , 0.3 , 51147ad4c2a3754cfe668660 , 1
40.6333333333 , 0.0819063888124 , 0.300703842856 , 7.36726091682 , 0.909090909091 , 1.17851532484 , 0.188888888889 , 6.31685100617 , 2.67803170849 , 0.025560983726 , 19.790330997 , 0.572212764671 , 1.42678155863 , 0.697236556002 , 0.305925629608 , 0.888888888889 , 1.6 , 1.0 , 9 , 5 , 3 , 0.1 , 51148777c2a3754cfe669601 , 1
38.5555555556 , 0.084524601273 , 0.152172413898 , 7.35470983332 , 0.9 , 0.678755937083 , 0.185185185185 , 9.35812148184 , 2.79258622637 , -0.0896923155518 , 21.5613170519 , 0.453405781269 , 1.19157207386 , 1.1014687165 , 0.672802390323 , 1.0 , 1.0 , 2.0 , 2 , 2 , 1 , 0.4 , 5114940cc2a3754cfe66a752 , 1
53.3333333333 , 0.103722707807 , 0.248506869301 , 7.3236866979 , 0.89010989011 , 6.73045955632 , 0.232510288066 , 5.06981212303 , 2.24193552361 , -0.0614126105089 , 13.990808884 , 0.126003843638 , 1.47701258109 , 0.978278592381 , 0.601194022154 , 2.92307692308 , 3.34042553191 , 4.96153846154 , 65 , 47 , 26 , 6.0 , 51147967c2a3754cfe668503 , 1
43.7692307692 , 0.066942879904 , 0.18331635037 , 7.72612819293 , 0.866666666667 , 1.68024283126 , 0.102564102564 , 5.1972533455 , 2.30874623059 , -0.143221938491 , 21.3906536156 , 0.84436093777 , 0.771348867397 , 0.479811005362 , 0.479811005362 , 2.0 , 2.0 , 0.0 , 2 , 1 , 1 , 0.5 , 51148d88c2a3754cfe669eb1 , 1
32.0 , 0.0615547241061 , 0.242614558376 , 7.59411823829 , 0.951219512195 , 1.42662846771 , 0.0683760683761 , 6.57270197393 , 2.56340877331 , -0.0743451162359 , 18.394410073 , 0.295828267069 , 0.520450488195 , 0.302619017081 , 0.295771253357 , 2.25 , 1.5 , 1.5 , 4 , 2 , 2 , 1.1 , 51148568c2a3754cfe669331 , 1
47.6923076923 , 0.139074661237 , 0.281415505344 , 7.5214323801 , 0.866666666667 , 1.36305848166 , 0.179487179487 , 4.0942689504 , 2.66937214859 , -0.0268820860129 , 21.0151041885 , 0.334447802559 , 0.959622010724 , 0.948302622428 , 0.83832087836 , 0.5 , 0.5 , 0.5 , 4 , 2 , 2 , 0.1 , 51148d1ac2a3754cfe669e26 , 1
42.2352941176 , 0.0916973535948 , 0.269883805916 , 7.40077602705 , 0.944444444444 , 2.30127463965 , 0.176470588235 , 4.00084375007 , 2.49490416851 , 0.00935760579219 , 21.5699224907 , 0.67283507291 , 1.73560906855 , 0.664677224094 , 0.366914298218 , 0.5 , 1.0 , 1.0 , 6 , 2 , 2 , 0.5 , 51147f8bc2a3754cfe668c04 , 1
40.5073529412 , 0.124941489225 , 0.345087986075 , 7.8297173135 , 0.804733727811 , 12.8785837463 , 0.154411764706 , 4.59256908656 , 1.82832727818 , -0.046532693071 , 9.76318418205 , 0.215849411067 , 0.417144771564 , 0.385503754363 , 0.28698954398 , 3.23376623377 , 2.6 , 3.52777777778 , 77 , 40 , 36 , 10.4 , 511477f7c2a3754cfe668422 , 1
46.5833333333 , 0.124419977643 , 0.123499291801 , 6.08054051914 , 0.857142857143 , 2.09393300489 , 0.527777777778 , 3.13753487312 , 2.25809602841 , -0.200007625554 , 20.1879196998 , 0.237901549505 , 2.18842186045 , 2.17523671034 , 1.30353421285 , 1.125 , 1.28571428571 , 1.28571428571 , 8 , 7 , 7 , 1.0 , 51147fedc2a3754cfe668c4e , 1
37.3793103448 , 0.082515445488 , 0.29381403468 , 7.6341224237 , 0.935483870968 , 7.0791546353 , 0.103448275862 , 3.11275321778 , 2.84296520749 , -0.0504607984059 , 18.6552194414 , 0.195036055109 , 0.425101175571 , 0.369798229817 , 0.341760641366 , 0.333333333333 , 0.333333333333 , 3.66666666667 , 3 , 3 , 3 , 0.5 , 51147974c2a3754cfe668526 , 1
34.6666666667 , 0.107574978006 , 0.305493166685 , 8.16704716624 , 0.775862068966 , 3.25976151878 , 0.0666666666667 , 4.67115110383 , 2.54640386838 , -0.0375383210391 , 16.8374604749 , 0.136184475716 , 0.349774042374 , 0.215611053715 , 0.170651013196 , 2.4 , 3.66666666667 , 1.66666666667 , 5 , 3 , 3 , 1.7 , 51147f21c2a3754cfe668b52 , 1
58.8 , 0.0584436429436 , 0.314628097581 , 7.52996252514 , 0.833333333333 , 1.62139470277 , 0.2 , 4.84214783408 , 2.95114301771 , -0.00550334702393 , 20.9582206096 , 0.645988383698 , 1.21104430258 , 1.18021416662 , 1.02778615621 , 5.5 , 2.0 , 1.5 , 2 , 2 , 2 , 0.4 , 511497d2c2a3754cfe66ac3b , 1
38.5 , 0.137143613856 , 0.248811466537 , 7.2966744993 , 0.947368421053 , 2.69263063071 , 0.166666666667 , 4.60926231458 , 2.2858063887 , -0.0326464281881 , 20.0438679674 , 0.0196345655991 , 1.03753936706 , 0.672802390323 , 0.346530170539 , 0.8 , 1.66666666667 , 0.0 , 5 , 3 , 2 , 0.7 , 51148f61c2a3754cfe66a1b2 , 1
47.2142857143 , 0.0945122246322 , 0.345512966267 , 7.50084225486 , 0.875 , 1.40679840981 , 0.166666666667 , 4.09785838171 , 2.93469395165 , -0.0153718243694 , 19.8364494326 , 0.267257997519 , 0.93224430443 , 0.82393420578 , 0.457512869 , 2.5 , 4.5 , 6.0 , 4 , 2 , 2 , 0.3 , 51148d2dc2a3754cfe669e3e , 1
30.2 , 0.0588827920869 , 0.188790167555 , 7.39770292129 , 0.909090909091 , 0.883412850921 , 0.133333333333 , 6.5484324376 , 2.90370169606 , 0.0200511872788 , 22.465956861 , 0.786440934525 , 1.21104430258 , 0.56497564048 , 0.544908570934 , 0.666666666667 , 1.0 , 0.0 , 3 , 1 , 1 , 0.1 , 51148c2bc2a3754cfe669d04 , 1
36.5882352941 , 0.0864738783565 , 0.206107843055 , 7.72023727608 , 0.85 , 1.68024252441 , 0.0588235294118 , 4.9951198207 , 2.38848129374 , -0.135210950567 , 21.3685349487 , 0.588444154709 , 0.366914298218 , 0.347121813711 , 0.332338612047 , 0.0 , 0.0 , 6.0 , 1 , 1 , 1 , 0.8 , 51148d89c2a3754cfe669eb5 , 1
64.0 , 0.0358806100389 , 0.144062953299 , 7.09681092791 , 1.0 , 1.68024416195 , 0.305555555556 , 3.85545751177 , 2.71996430474 , -0.085816837487 , 21.9351307005 , 0.0846622894062 , 1.67125587936 , 1.67125587936 , 0.959911949227 , 4.8 , 3.8 , 4.2 , 5 , 5 , 5 , 0.1 , 51148d8bc2a3754cfe669ec3 , 1
57.1666666667 , 0.0803389293779 , 0.154314762853 , 7.28795428983 , 0.96 , 1.67373936629 , 0.166666666667 , 5.39258723728 , 2.32824114925 , -0.0895521435651 , 17.1530349243 , 0.413685019427 , 0.900129261984 , 0.567388287608 , 0.536454115081 , 3.6 , 2.25 , 3.5 , 5 , 4 , 4 , 0.4 , 51148abfc2a3754cfe6699ab , 1
38.3076923077 , 0.0212949054689 , 0.0374962161307 , 6.21299239764 , 1.0 , 2.59118741245 , 0.384615384615 , 4.47181343129 , 2.03656939551 , -0.261483987578 , 20.4892462748 , 0.314639307553 , 2.66194128021 , 0.83832087836 , 0.453928525622 , 0.5 , 0.5 , 1.33333333333 , 8 , 8 , 3 , 0.6 , 51147fddc2a3754cfe668c4b , 1
36.7692307692 , 0.0736345620923 , 0.126988237044 , 7.89855259445 , 0.928571428571 , 1.68024682815 , 0.153846153846 , 5.55369085552 , 2.43426857323 , -0.136033861022 , 20.7764482666 , 1.07006696879 , 0.443656880035 , 0.434596646523 , 0.41916043918 , 5.5 , 4.5 , 4.5 , 2 , 2 , 2 , 0.4 , 51148d87c2a3754cfe669eae , 1
39.8636363636 , 0.0711165870825 , 0.116909777662 , 7.02758014221 , 0.936170212766 , 0.882702440584 , 0.242424242424 , 13.9639322874 , 2.30654508567 , -0.105513439437 , 20.5159546874 , 0.51275902424 , 1.92666139047 , 1.15563199189 , 1.00279268243 , 1.28571428571 , 1.07142857143 , 1.07692307692 , 14 , 14 , 13 , 1.0 , 51148c2ac2a3754cfe669cf1 , 1
45.68 , 0.0666432759922 , 0.331482716519 , 7.57174191035 , 0.925925925926 , 2.92226524091 , 0.133333333333 , 4.89724909706 , 2.90415746213 , -0.0243500770603 , 19.6501866759 , 0.415737505019 , 0.857931893176 , 0.70812849997 , 0.514995950478 , 0.666666666667 , 0.0 , 0.0 , 6 , 3 , 3 , 0.3 , 51147d55c2a3754cfe6688e9 , 1
46.3859649123 , 0.0851471006585 , 0.270842575402 , 7.51044551691 , 0.934426229508 , 6.258273843 , 0.134502923977 , 3.86650864524 , 2.6515923918 , -0.0151042477996 , 16.7241602678 , 0.0701364988787 , 0.763240950995 , 0.534268665697 , 0.414206102812 , 1.33333333333 , 1.375 , 1.125 , 15 , 8 , 8 , 1.3 , 51147966c2a3754cfe668500 , 1
45.3970588235 , 0.0722875211752 , 0.254759280431 , 7.73873914298 , 0.906666666667 , 3.36408622985 , 0.0637254901961 , 4.13296158623 , 2.85022700399 , -0.0319943234784 , 15.6083829313 , 0.169044154688 , 0.261508936838 , 0.233869410072 , 0.197633168477 , 3.0 , 3.8 , 3.8 , 6 , 5 , 5 , 0.8 , 51147ad6c2a3754cfe668667 , 1
24.375 , 0.061722244607 , 0.230998985263 , 7.64000665627 , 0.8 , 1.77396609286 , 0.208333333333 , 3.26741507445 , 2.92585301456 , -0.00436414526231 , 22.9315266285 , 0.395402078196 , 0.720942430057 , 0.7062195506 , 0.660253953085 , 0.333333333333 , 0.0 , 1.0 , 3 , 1 , 1 , 0.1 , 51148549c2a3754cfe6692cf , 1
41.8 , 0.0859634436416 , 0.220679416657 , 7.4429479088 , 0.961538461538 , 1.07784922979 , 0.146666666667 , 8.32555518294 , 2.29147408745 , -0.05036670786 , 18.7508189334 , 0.270879815913 , 1.07241486647 , 0.70812849997 , 0.633843794961 , 2.625 , 3.33333333333 , 5.0 , 8 , 3 , 3 , 0.7 , 51148da2c2a3754cfe669f10 , 1
30.3170731707 , 0.064339726321 , 0.34353746382 , 7.72660063547 , 0.911111111111 , 3.50567799116 , 0.0650406504065 , 4.56107442385 , 3.0521405225 , 0.0288191674961 , 17.8689917577 , 0.282802432667 , 0.269208258235 , 0.234266270459 , 0.188194972467 , 0.6 , 1.5 , 0.5 , 5 , 2 , 2 , 0.3 , 51147bdbc2a3754cfe668749 , 1
48.3461538462 , 0.0713472118812 , 0.138694448282 , 7.53319688493 , 0.928571428571 , 1.38428910741 , 0.153846153846 , 6.82816754185 , 2.19356214836 , -0.0747528346556 , 19.0503196553 , 0.081652298448 , 0.801219023465 , 0.698679405336 , 0.62874065877 , 4.75 , 4.25 , 2.75 , 4 , 4 , 4 , 0.1 , 51148d6dc2a3754cfe669e91 , 1
32.0833333333 , 0.0653994030502 , 0.166890321473 , 7.54243111659 , 0.857142857143 , 1.14493518963 , 0.222222222222 , 6.0439703259 , 2.30532065133 , -0.175503590849 , 21.6109991457 , 0.572848170547 , 0.720103409587 , 0.564749429145 , 0.519795255809 , 0.8 , 1.25 , 0.5 , 5 , 4 , 2 , 0.6 , 51148defc2a3754cfe669f4d , 1
38.2894736842 , 0.0697674134864 , 0.353652589343 , 7.64458908083 , 0.904761904762 , 3.29744336764 , 0.0877192982456 , 3.50694901975 , 2.95002946174 , 0.0252127033869 , 18.2624608337 , 0.149477849005 , 0.656583481022 , 0.287261807339 , 0.15934793455 , 0.75 , 0.75 , 1.5 , 4 , 4 , 4 , 0.4 , 51147abac2a3754cfe668648 , 1
64.3055555556 , 0.0867292189182 , 0.30270692787 , 7.41430428762 , 0.923076923077 , 3.64514731633 , 0.157407407407 , 4.41285726587 , 2.7957854946 , 0.00705243087396 , 18.8522870256 , 0.341075882298 , 0.420661833833 , 0.412723825669 , 0.324644771963 , 2.33333333333 , 1.5 , 1.83333333333 , 6 , 6 , 6 , 0.9 , 511478c8c2a3754cfe6684a9 , 1
47.4705882353 , 0.0668663497124 , 0.143609911846 , 6.69085924337 , 0.944444444444 , 0.880226838511 , 0.372549019608 , 13.8501053456 , 2.43257538777 , -0.108763552431 , 19.2801024755 , 0.861349168215 , 2.20523566841 , 2.13713700456 , 1.20656559702 , 0.894736842105 , 0.894736842105 , 1.33333333333 , 19 , 19 , 12 , 0.7 , 51148c29c2a3754cfe669ce6 , 1
36.0555555556 , 0.0404594713516 , 0.313087461436 , 7.53280365873 , 0.9 , 1.835522358 , 0.148148148148 , 3.96013192204 , 2.80112787472 , 0.010341361436 , 20.57627777 , 0.129672404172 , 0.767267845886 , 0.336401195162 , 0.327837268505 , 2.16666666667 , 1.0 , 3.0 , 6 , 1 , 1 , 0.2 , 51147f87c2a3754cfe668bde , 1
25.4736842105 , 0.0759003623942 , 0.326859990743 , 7.56612229372 , 0.826086956522 , 2.35710190233 , 0.140350877193 , 4.41503701854 , 2.85845859334 , 0.0332424949432 , 20.1836020189 , 0.194345115193 , 1.2423307017 , 0.351170681644 , 0.286793984702 , 1.25 , 0.0 , 2.5 , 4 , 3 , 2 , 0.5 , 51147f8bc2a3754cfe668c09 , 1
65.2 , 0.0843984322734 , 0.222571496122 , 7.47615896899 , 0.909090909091 , 1.83074392837 , 0.122222222222 , 5.46828742849 , 2.76427465028 , -0.0491974600557 , 17.4207442114 , 0.220027563747 , 0.520792365252 , 0.429163292065 , 0.408578086645 , 3.55555555556 , 6.66666666667 , 11.6666666667 , 9 , 6 , 3 , 0.5 , 51148acec2a3754cfe6699bc , 1
46.6326530612 , 0.052787111278 , 0.381551151796 , 7.62111297439 , 0.859649122807 , 4.56453890104 , 0.0952380952381 , 4.5406122461 , 2.91596324625 , 0.021667709987 , 17.8065786724 , 0.26037483466 , 0.687248134271 , 0.19411993995 , 0.16227673352 , 1.125 , 5.66666666667 , 5.0 , 8 , 3 , 3 , 0.7 , 511479e9c2a3754cfe668567 , 1
56.0714285714 , 0.096641653869 , 0.301994836587 , 8.06648862419 , 0.848484848485 , 2.69742457748 , 0.130952380952 , 3.61883300823 , 2.61597733278 , -0.0257500125728 , 15.8872670647 , 0.38149046781 , 0.70267106727 , 0.382533735335 , 0.309766491915 , 3.71428571429 , 1.2 , 1.5 , 7 , 5 , 4 , 0.6 , 51147f0dc2a3754cfe668b31 , 1
50.4814814815 , 0.0823253895721 , 0.177658096101 , 7.58974358228 , 0.870967741935 , 1.31219401586 , 0.16049382716 , 6.32411884137 , 2.34516116422 , -0.0938875501811 , 20.0309346604 , 0.1103296834 , 0.964430306023 , 0.807271956939 , 0.495877231379 , 1.0 , 1.0 , 1.25 , 6 , 4 , 4 , 0.3 , 51148d6dc2a3754cfe669e8b , 1
48.5641025641 , 0.0841637289788 , 0.329141270509 , 7.62730462243 , 0.906976744186 , 2.74565716457 , 0.0598290598291 , 4.35154164976 , 2.60682709581 , -0.0466842436664 , 18.0567558537 , 0.147589438542 , 0.260225244097 , 0.23943216163 , 0.224679234838 , 0.0 , 0.5 , 1.0 , 3 , 2 , 2 , 0.3 , 51148288c2a3754cfe668edd , 1
28.7878787879 , 0.141639061815 , 0.14170623415 , 7.09084937347 , 0.868421052632 , 1.14578266777 , 0.313131313131 , 5.21312595164 , 2.0414834314 , -0.0234615356775 , 14.0827644899 , 0.0697542750358 , 1.33727084171 , 0.906771090593 , 0.567049369973 , 1.0 , 1.0 , 0.692307692308 , 15 , 13 , 13 , 2.2 , 5114a33bc2a3754cfe66b988 , 1
43.08 , 0.110004253621 , 0.327116513417 , 7.87258776666 , 0.833333333333 , 2.30762255849 , 0.0933333333333 , 4.79973411028 , 2.39644746427 , 0.000791918923013 , 17.0381890414 , 0.0882491149017 , 0.453853511461 , 0.231292313963 , 0.217963428374 , 2.0 , 1.2 , 0.666666666667 , 8 , 5 , 3 , 0.3 , 51148245c2a3754cfe668eb2 , 1
81.2222222222 , 0.107810296964 , 0.246164092709 , 7.77744385641 , 0.9 , 1.81670929946 , 0.148148148148 , 3.68468385103 , 2.60335761633 , 0.0489518821531 , 19.5974607518 , 0.527162495847 , 0.960137879449 , 0.528437614309 , 0.370680163958 , 2.5 , 3.5 , 1.0 , 4 , 2 , 2 , 0.3 , 51148a80c2a3754cfe66997f , 1
66.7 , 0.08473148203 , 0.196964309412 , 7.60627274188 , 0.909090909091 , 1.83465038077 , 0.15 , 4.94567548241 , 2.90227242411 , -0.0721599780503 , 18.785318083 , 0.196687144761 , 0.864124091505 , 0.713390779317 , 0.520792365252 , 3.2 , 4.0 , 7.0 , 5 , 4 , 2 , 0.3 , 51148a8dc2a3754cfe669997 , 1
